"datetime","reference_datetime","duration","site_id","depth_m","family","parameter","variable","prediction","model_id","project_id"
2026-04-28,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",1.68326782782887,"fDCMdepth_mp","vera4cast"
2026-04-29,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",3.83704798069041,"fDCMdepth_mp","vera4cast"
2026-04-29,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",1.66197717304522,"fDCMdepth_mp","vera4cast"
2026-04-29,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",3.92327639056649,"fDCMdepth_mp","vera4cast"
2026-04-29,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",3.58010617745245,"fDCMdepth_mp","vera4cast"
2026-04-29,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",3.87564506640031,"fDCMdepth_mp","vera4cast"
2026-04-30,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",4.99808253911456,"fDCMdepth_mp","vera4cast"
2026-04-30,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",3.53578185130894,"fDCMdepth_mp","vera4cast"
2026-04-30,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",2.18201624063829,"fDCMdepth_mp","vera4cast"
2026-04-30,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",4.75660725302003,"fDCMdepth_mp","vera4cast"
2026-04-30,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",3.55648096768228,"fDCMdepth_mp","vera4cast"
2026-05-01,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",3.70768920684548,"fDCMdepth_mp","vera4cast"
2026-05-01,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",1.73754068129609,"fDCMdepth_mp","vera4cast"
2026-05-01,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",2.81350687532265,"fDCMdepth_mp","vera4cast"
2026-05-01,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",2.68112335799362,"fDCMdepth_mp","vera4cast"
2026-05-01,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",5.44966977693195,"fDCMdepth_mp","vera4cast"
2026-05-02,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",3.79697464336993,"fDCMdepth_mp","vera4cast"
2026-05-02,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",2.67385541066102,"fDCMdepth_mp","vera4cast"
2026-05-02,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",5.18830609843919,"fDCMdepth_mp","vera4cast"
2026-05-02,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",1.72710055663781,"fDCMdepth_mp","vera4cast"
2026-05-02,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",2.68210521272074,"fDCMdepth_mp","vera4cast"
2026-05-03,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",1.54182129190596,"fDCMdepth_mp","vera4cast"
2026-05-03,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",2.74919843348309,"fDCMdepth_mp","vera4cast"
2026-05-03,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",1.50805971115916,"fDCMdepth_mp","vera4cast"
2026-05-03,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",5.27800262733398,"fDCMdepth_mp","vera4cast"
2026-05-03,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",2.14534895247303,"fDCMdepth_mp","vera4cast"
2026-05-04,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",3.69673449428407,"fDCMdepth_mp","vera4cast"
2026-05-04,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",2.93465964074143,"fDCMdepth_mp","vera4cast"
2026-05-04,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",3.77348285971679,"fDCMdepth_mp","vera4cast"
2026-05-04,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",4.28779550193296,"fDCMdepth_mp","vera4cast"
2026-05-04,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",5.27504126674444,"fDCMdepth_mp","vera4cast"
2026-05-05,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",2.84438000564761,"fDCMdepth_mp","vera4cast"
2026-05-05,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",3.30638049526722,"fDCMdepth_mp","vera4cast"
2026-05-05,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",4.00123554009591,"fDCMdepth_mp","vera4cast"
2026-05-05,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",4.54285480118071,"fDCMdepth_mp","vera4cast"
2026-05-05,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",3.10630266641476,"fDCMdepth_mp","vera4cast"
2026-05-06,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",0.783201599590887,"fDCMdepth_mp","vera4cast"
2026-05-06,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",2.67953943477318,"fDCMdepth_mp","vera4cast"
2026-05-06,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",1.7833413771644,"fDCMdepth_mp","vera4cast"
2026-05-06,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",5.16797065672273,"fDCMdepth_mp","vera4cast"
2026-05-06,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",6.55690641534189,"fDCMdepth_mp","vera4cast"
2026-05-07,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",2.73006501250534,"fDCMdepth_mp","vera4cast"
2026-05-07,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",3.4454382172867,"fDCMdepth_mp","vera4cast"
2026-05-07,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",2.53950114236663,"fDCMdepth_mp","vera4cast"
2026-05-07,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",2.0648835659735,"fDCMdepth_mp","vera4cast"
2026-05-07,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",2.94040210866737,"fDCMdepth_mp","vera4cast"
2026-05-08,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",3.11277321602183,"fDCMdepth_mp","vera4cast"
2026-05-08,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",3.77314936710563,"fDCMdepth_mp","vera4cast"
2026-05-08,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",4.37725878691938,"fDCMdepth_mp","vera4cast"
2026-05-08,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",1.61543503706208,"fDCMdepth_mp","vera4cast"
2026-05-08,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",3.21669685709846,"fDCMdepth_mp","vera4cast"
2026-05-09,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",1.57169468038224,"fDCMdepth_mp","vera4cast"
2026-05-09,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",1.44833753156765,"fDCMdepth_mp","vera4cast"
2026-05-09,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",3.82795999723678,"fDCMdepth_mp","vera4cast"
2026-05-09,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",2.38409442046978,"fDCMdepth_mp","vera4cast"
2026-05-09,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",2.4708133029894,"fDCMdepth_mp","vera4cast"
2026-05-10,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",4.3828233495772,"fDCMdepth_mp","vera4cast"
2026-05-10,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",3.66797079000057,"fDCMdepth_mp","vera4cast"
2026-05-10,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",2.93200970448116,"fDCMdepth_mp","vera4cast"
2026-05-10,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",3.00267476367338,"fDCMdepth_mp","vera4cast"
2026-05-10,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",5.67921216641646,"fDCMdepth_mp","vera4cast"
2026-05-11,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",0.0803353940879794,"fDCMdepth_mp","vera4cast"
2026-05-11,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",2.20350551870113,"fDCMdepth_mp","vera4cast"
2026-05-11,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",2.56111572420547,"fDCMdepth_mp","vera4cast"
2026-05-11,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",1.66747605534496,"fDCMdepth_mp","vera4cast"
2026-05-11,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",1.76917619794441,"fDCMdepth_mp","vera4cast"
2026-05-12,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",2.75678437674324,"fDCMdepth_mp","vera4cast"
2026-05-12,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",1.10920745285041,"fDCMdepth_mp","vera4cast"
2026-05-12,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",1.41086656637498,"fDCMdepth_mp","vera4cast"
2026-05-12,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",3.67273230327948,"fDCMdepth_mp","vera4cast"
2026-05-12,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",1.0915435379303,"fDCMdepth_mp","vera4cast"
2026-05-13,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",5.62832238200743,"fDCMdepth_mp","vera4cast"
2026-05-13,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",4.79105120731898,"fDCMdepth_mp","vera4cast"
2026-05-13,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",1.54520158055666,"fDCMdepth_mp","vera4cast"
2026-05-13,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",3.22992388072617,"fDCMdepth_mp","vera4cast"
2026-05-13,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",3.44923836220227,"fDCMdepth_mp","vera4cast"
2026-05-14,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",3.02828750431674,"fDCMdepth_mp","vera4cast"
2026-05-14,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",5.19553638460683,"fDCMdepth_mp","vera4cast"
2026-05-14,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",3.4855299128384,"fDCMdepth_mp","vera4cast"
2026-05-14,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",4.42658444641991,"fDCMdepth_mp","vera4cast"
2026-05-14,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",3.2656237555306,"fDCMdepth_mp","vera4cast"
2026-05-15,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",3.84937438416144,"fDCMdepth_mp","vera4cast"
2026-05-15,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",1.26590355239598,"fDCMdepth_mp","vera4cast"
2026-05-15,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",4.14655610232945,"fDCMdepth_mp","vera4cast"
2026-05-15,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",3.33575901166866,"fDCMdepth_mp","vera4cast"
2026-05-15,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",3.98124089391676,"fDCMdepth_mp","vera4cast"
2026-05-16,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",2.81403920656201,"fDCMdepth_mp","vera4cast"
2026-05-16,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",2.45589228562805,"fDCMdepth_mp","vera4cast"
2026-05-16,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",3.48246286175685,"fDCMdepth_mp","vera4cast"
2026-05-16,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",4.10366652394304,"fDCMdepth_mp","vera4cast"
2026-05-16,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",1.63478166904638,"fDCMdepth_mp","vera4cast"
2026-05-17,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",3.67604785928872,"fDCMdepth_mp","vera4cast"
2026-05-17,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",-0.395624330537323,"fDCMdepth_mp","vera4cast"
2026-05-17,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",5.01428824078659,"fDCMdepth_mp","vera4cast"
2026-05-17,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",1.80767237780942,"fDCMdepth_mp","vera4cast"
2026-05-17,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",4.64213397590527,"fDCMdepth_mp","vera4cast"
2026-05-18,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",5.27673598323863,"fDCMdepth_mp","vera4cast"
2026-05-18,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",3.68863201524656,"fDCMdepth_mp","vera4cast"
2026-05-18,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",3.57444937418001,"fDCMdepth_mp","vera4cast"
2026-05-18,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",2.57436313715873,"fDCMdepth_mp","vera4cast"
2026-05-18,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",3.62267976015415,"fDCMdepth_mp","vera4cast"
2026-05-19,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",4.55307425019007,"fDCMdepth_mp","vera4cast"
2026-05-19,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",4.59803250932142,"fDCMdepth_mp","vera4cast"
2026-05-19,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",6.13476859357107,"fDCMdepth_mp","vera4cast"
2026-05-19,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",5.71189228559081,"fDCMdepth_mp","vera4cast"
2026-05-19,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",1.87651822261507,"fDCMdepth_mp","vera4cast"
2026-05-20,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",1.69238296012355,"fDCMdepth_mp","vera4cast"
2026-05-20,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",3.60223679616723,"fDCMdepth_mp","vera4cast"
2026-05-20,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",4.83260729732677,"fDCMdepth_mp","vera4cast"
2026-05-20,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",6.1678948237871,"fDCMdepth_mp","vera4cast"
2026-05-20,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",3.24600307993024,"fDCMdepth_mp","vera4cast"
2026-05-21,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",1.89706689622496,"fDCMdepth_mp","vera4cast"
2026-05-21,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",-0.404221051192927,"fDCMdepth_mp","vera4cast"
2026-05-21,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",6.11008464929297,"fDCMdepth_mp","vera4cast"
2026-05-21,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",3.24246648814647,"fDCMdepth_mp","vera4cast"
2026-05-21,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",2.1839195533067,"fDCMdepth_mp","vera4cast"
2026-05-22,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",1.0647930972561,"fDCMdepth_mp","vera4cast"
2026-05-22,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",3.35458325816022,"fDCMdepth_mp","vera4cast"
2026-05-22,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",6.04579985664527,"fDCMdepth_mp","vera4cast"
2026-05-22,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",3.55577649351055,"fDCMdepth_mp","vera4cast"
2026-05-22,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",2.58664170491344,"fDCMdepth_mp","vera4cast"
2026-05-23,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",2.29263903444146,"fDCMdepth_mp","vera4cast"
2026-05-23,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",3.85443799957588,"fDCMdepth_mp","vera4cast"
2026-05-23,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",1.97035023442013,"fDCMdepth_mp","vera4cast"
2026-05-23,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",3.70989909157776,"fDCMdepth_mp","vera4cast"
2026-05-23,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",3.97625082511805,"fDCMdepth_mp","vera4cast"
2026-05-24,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",4.57635394696723,"fDCMdepth_mp","vera4cast"
2026-05-24,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",1.6571731329356,"fDCMdepth_mp","vera4cast"
2026-05-24,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",3.17491998842939,"fDCMdepth_mp","vera4cast"
2026-05-24,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",4.76039420227224,"fDCMdepth_mp","vera4cast"
2026-05-24,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",3.55235760303855,"fDCMdepth_mp","vera4cast"
2026-05-25,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",4.00788326266225,"fDCMdepth_mp","vera4cast"
2026-05-25,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",2.04430217559507,"fDCMdepth_mp","vera4cast"
2026-05-25,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",4.84678615818933,"fDCMdepth_mp","vera4cast"
2026-05-25,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",4.92159375931398,"fDCMdepth_mp","vera4cast"
2026-05-25,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",3.88037765129934,"fDCMdepth_mp","vera4cast"
2026-05-26,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",5.6204296926312,"fDCMdepth_mp","vera4cast"
2026-05-26,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",3.8613596241036,"fDCMdepth_mp","vera4cast"
2026-05-26,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",4.54393889395649,"fDCMdepth_mp","vera4cast"
2026-05-26,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",2.60773849437931,"fDCMdepth_mp","vera4cast"
2026-05-26,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",1.08899625544894,"fDCMdepth_mp","vera4cast"
2026-05-27,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",3.47864815238891,"fDCMdepth_mp","vera4cast"
2026-05-27,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",2.80286874392105,"fDCMdepth_mp","vera4cast"
2026-05-27,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",3.3161822090496,"fDCMdepth_mp","vera4cast"
2026-05-27,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",2.0510706318232,"fDCMdepth_mp","vera4cast"
2026-05-27,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",2.45928418271514,"fDCMdepth_mp","vera4cast"
2026-05-28,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",3.23667700431761,"fDCMdepth_mp","vera4cast"
2026-05-28,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",3.33208968845248,"fDCMdepth_mp","vera4cast"
2026-05-28,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",3.73418003198649,"fDCMdepth_mp","vera4cast"
2026-05-28,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",1.81542322663003,"fDCMdepth_mp","vera4cast"
2026-05-28,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",1.39179602195224,"fDCMdepth_mp","vera4cast"
2026-05-29,2026-04-25,"P1D","fcre",NA,"ensemble",1,"ChlorophyllMaximum_depth_sample",3.54091938726192,"fDCMdepth_mp","vera4cast"
2026-05-29,2026-04-25,"P1D","fcre",NA,"ensemble",32,"ChlorophyllMaximum_depth_sample",3.97276996333123,"fDCMdepth_mp","vera4cast"
2026-05-29,2026-04-25,"P1D","fcre",NA,"ensemble",63,"ChlorophyllMaximum_depth_sample",4.06195353519834,"fDCMdepth_mp","vera4cast"
2026-05-29,2026-04-25,"P1D","fcre",NA,"ensemble",94,"ChlorophyllMaximum_depth_sample",1.70323427687676,"fDCMdepth_mp","vera4cast"
2026-05-29,2026-04-25,"P1D","fcre",NA,"ensemble",125,"ChlorophyllMaximum_depth_sample",3.47514545914853,"fDCMdepth_mp","vera4cast"
2026-04-26,2026-04-25,"P1D","fcre",NA,"ensemble",2,"ChlorophyllMaximum_depth_sample",1.50950953301734,"fDCMdepth_mp","vera4cast"
2026-04-26,2026-04-25,"P1D","fcre",NA,"ensemble",33,"ChlorophyllMaximum_depth_sample",2.5076532991572,"fDCMdepth_mp","vera4cast"
2026-04-26,2026-04-25,"P1D","fcre",NA,"ensemble",64,"ChlorophyllMaximum_depth_sample",3.0042494617001,"fDCMdepth_mp","vera4cast"
